i,d,y,n,resid_ols,resid_wls
5,2024-11-27,114.814992313579,15,1.0275823244422213,0.9725366767018357
5,2024-11-28,113.838781861947,23,0.5867370238731127,0.5318432350318005
5,2024-11-29,112.586991311742,23,-0.13130927127741643,-0.1860518639633284
5,2024-11-30,112.752001027988,24,0.5657629648550113,0.5111709067621462
5,2024-12-01,112.3210130453985,20,0.6650954254768351,0.6106532417915531
5,2024-12-02,112.280434124509,17,3.0636663504547386,2.986398475275024
5,2024-12-03,111.4490534702515,12,2.758943041274577,2.6818237250435146
5,2024-12-04,110.8656563348135,24,2.700283313424677,2.623311901258063
5,2024-12-05,110.505631979381,23,2.863018254202572,2.786194093371577
5,2024-12-06,110.4795250298035,24,3.357634900924225,3.280957341048591
5,2024-12-08,110.25021621049,23,4.163438849185951,4.087052550435999
5,2024-12-09,110.24903167551948,24,4.676531387675439,4.600289754752126
5,2024-12-10,109.998831928677,13,4.938348851921091,4.862251245755175
5,2024-12-11,109.6395047038675,22,5.0887245660500895,5.0127703508750585
5,2024-12-12,109.171769967294,23,5.128324771318091,5.052513314858373
5,2024-12-13,108.280711896547,23,4.742180621096736,4.66651129475467
5,2024-12-14,107.686212263029,15,4.65012157898866,4.574593758030673
5,2024-12-15,107.230961350224,22,4.694786352576031,4.619399416317393
5,2024-12-16,106.667130301818,24,4.628295256802957,4.5530485887914836
5,2024-12-17,106.183702974665,24,4.639582081982638,4.564475070181103
5,2024-12-18,105.26296424585,15,4.210882415675798,4.135914452643064
5,2024-12-19,104.948464070979,21,4.385697715566295,4.310868198637053
5,2024-12-20,104.361463684346,24,4.285241523979437,4.2105498554425225
